x,y
-31.364527,-17.384071
-24.294088,-18.959044
-20.579872,-16.817282
-34.277313,-14.819888
-32.58444,-16.49974
-40.554436,-0.034757964
-33.82717,-15.116414
-22.125797,-18.06032
-18.417482,-13.636785
-13.615207,13.784245
6.1733694,9.187576
29.150934,-11.066673
45.97827,16.833675
52.095505,13.141595
58.397057,4.3158584
49.82417,15.137379
49.15716,15.253301
32.226593,5.2469387
17.299452,-20.485315
-13.035663,14.667811
-29.820415,-18.409765
-17.635113,-11.6551285
1.1930717,18.802013
18.29579,-20.31262
31.85441,2.3882928
22.57162,-19.152678
20.634281,-19.99481
20.775425,-19.949842
37.85013,15.91657
60.220814,0.12199309
62.042255,-4.215127
58.06277,4.934683
31.9644,3.6204119
0.28172877,19.598011
-18.949121,-14.592921
-28.958807,-18.849567
-21.604883,-17.740175
-25.339579,-19.194016
-24.031483,-18.877932
-21.205294,-17.420225
-16.219807,1.4775022
-16.50723,-6.011244
-16.133644,2.845143
-9.164867,18.82382
6.7919245,-0.8605008
28.173931,-13.086853
38.427776,16.346693
50.67031,14.352855
57.17859,7.002906
55.541515,9.094301
61.60773,-4.3057146
60.780666,-1.3322533
57.25498,6.643122
32.22353,5.2523065
0.74214816,19.089514
-20.914051,-17.035206
-22.838524,-18.415604
-16.311419,-0.16894132
6.823155,-3.3412402
6.150429,9.393148
6.599119,6.898774
3.4496894,16.482054
23.20793,-18.76787
56.811916,6.792168
61.89297,-3.9343781
62.43665,-6.00105
55.50577,9.118902
18.31398,-20.763525
-14.352239,11.876424
-18.635756,-14.044729
-19.305573,-15.140029
-16.125164,0.390104
-16.349138,-1.7530446
-16.247358,1.1600788
2.4465559,17.676132
3.99622,15.67218
4.5696826,14.533516
-15.9787035,4.6705785
-11.986618,16.180315
6.714648,3.1306539
29.964,-8.68927
34.244884,11.63304
41.82049,17.282518
33.66003,10.001852
47.947166,16.045664
56.341675,7.8099327
61.157455,-2.3610168
59.576797,1.6587241
37.71402,15.81408
7.3790216,-9.868692
-17.841589,-12.255072
-24.763775,-19.084187
-17.263027,-10.283831
-16.553259,-5.2725263
-2.5668461,20.355364
-16.396496,-3.278434
0.6434277,19.076471
24.871574,-17.334759
56.222206,7.868661
62.43794,-6.0305653
61.875324,-3.9239488
49.679157,14.899296
12.79338,-19.314516
-16.15629,2.5359292
-16.31462,-0.61356235
0.3306544,19.533545
5.959749,10.151821
6.7231483,2.8487396
6.6894646,0.17187938
22.844599,-19
32.658237,6.7914453
5.3153825,12.497631
-11.372881,16.89489
-18.280897,-12.987345
-11.837401,16.348017
6.6924586,3.7616339
27.233976,-14.74119
26.175133,-16.06228
22.905788,-18.963282
18.422056,-20.304201
33.999443,11.177034
48.561615,15.782741
46.190228,16.75901
35.81187,13.909713
6.7337837,2.4435604
-15.786612,6.7036185
-22.909838,-18.44374
-32.0624,-16.888494
-16.370182,-2.3814943
-17.905922,-12.699272
-16.421577,0.30309245
-13.8880005,13.037297
14.759562,-19.978868
42.452923,17.333002
58.39356,4.417616
58.35867,4.6366715
32.611267,7.051333
2.636867,17.448187
-13.411917,13.787086
0.21023437,19.380352
26.618954,-15.608772
31.759163,0.79056823
30.463408,-6.482688
31.150995,-2.4605403
49.57509,14.94311
49.21739,15.197892
31.445366,1.2338173
-15.951055,4.978184
-16.94667,-8.597321
-28.475477,-18.94724
-11.355393,16.911457
6.6960263,3.6715052
17.30286,-20.481487
7.988487,-12.127273
6.8095655,-2.4210436
6.57326,6.309754
6.9452853,-6.1661534
25.055529,-17.047785
14.312593,-19.86074
6.935557,-5.424832
-15.863532,5.6313787
-18.055597,-12.690174
-22.070099,-17.942225
-33.77255,-15.698904
-15.821845,5.7807527
-16.801802,-7.6334763
-9.150014,18.833973
8.660944,-14.164574
29.993818,-8.479215
37.356205,15.556035
32.139244,4.6845274
6.843205,-3.722258
-14.932398,10.214369
-12.65136,15.339543
29.852268,-8.912022
50.175198,14.738163
59.10131,2.7713633
44.887344,17.102205
47.544384,16.217173
57.229595,6.5035353
60.80133,-1.0692884
39.22515,16.724533
9.960017,-16.327036
-29.52418,-18.565674
-19.18986,-14.969726
-17.699461,-11.850474
6.761632,0.9758409
7.3198404,-9.496701
7.8122644,-12.140732
1.9355221,18.246256
-16.33958,-1.4179646
-10.630779,17.646788
6.199655,7.1528525
14.35546,-19.877977
14.561283,-19.928637
6.78819,-1.0194472
-5.6064043,20.316309
-17.700188,-11.840656
-16.44702,0.36011595
-16.448679,0.79496217
6.615309,6.9401326
6.7269034,0.338035
33.904816,10.487313
35.467304,13.468659
34.022587,10.731683
24.91594,-17.547606
-8.039765,19.503885
-16.357185,-1.9403126
-2.1874747,20.304087
38.35876,16.303873
63.454536,-8.8131485
60.015972,0.62126327
52.90179,12.323284
33.349888,9.640432
52.120197,13.126643
60.71276,-1.2555933
57.126694,6.6347513
7.122009,-7.987769
-16.318014,0.96513903
-55.068356,10.781232
-13.649235,13.600968
-12.032266,16.131828
12.5873,-18.852152
7.338366,-9.614123
-1.0317461,19.930859
-7.43838,19.77486
-3.301675,20.416061
29.613789,-10.52087
36.737625,14.984788
38.665062,16.285854
52.3404,12.90694
31.057743,-3.1241283
7.9316792,-12.26206
-15.805016,6.3001847
6.307366,8.871656
22.315512,-19.290342
43.230152,17.312078
63.649765,-9.780109
61.449707,-3.2138748
59.898857,0.89990926
42.930702,17.331202
8.270454,-13.096592
-16.376036,0.001881922
4.6494412,14.3278055
56.47723,7.908718
61.94232,-4.829984
63.500683,-9.195919
31.194296,-2.1233213
24.878819,-17.423601
32.28267,5.673983
58.62376,3.8244317
55.278786,9.411921
30.952099,-3.8806295
-26.246138,-19.293531
-16.347416,-4.2861023
-16.65471,-4.510822
11.466016,-18.136402
6.8850365,-4.8211703
29.94399,-8.919656
12.666657,-19.263569
-12.402601,15.552942
27.4561,-14.316124
39.8015,17.241323
48.99678,15.76025
60.26229,0.021627972
62.155613,-5.2482915
61.59163,-4.041567
29.721594,-9.064282
4.862378,13.783484
5.6312075,11.362169
54.361763,10.6475935
61.786522,-4.6555214
